grade,zipcode,lat,long,sqft_living,sqft_living15,sqft_lot,sqft_lot15,sqft_above,sqft_basement,bedrooms,bathrooms,floors,waterfront,view,condition,yr_built,yr_renovated,price
6,98115,47.6914,-122.308,1390,920,6670,6380,720,670,2,1.75,1.0,0,0,3,1941,0,445500.0
7,98027,47.5476,-122.075,1940,1910,5980,6309,1520,420,3,2.25,1.0,0,0,3,1987,0,580000.0
6,98117,47.6774,-122.361,1460,1540,4200,4200,880,580,2,1.0,1.0,0,0,4,1914,0,415000.0
8,98038,47.3455,-122.023,2880,2590,5000,4800,2260,620,5,3.5,2.0,0,0,3,2012,0,419900.0
8,98033,47.6963,-122.169,1650,1930,10150,8958,1230,420,3,1.75,1.0,0,0,3,1976,0,539900.0
6,98178,47.4927,-122.224,1150,1160,8450,6800,1150,0,3,1.5,1.0,0,0,4,1951,0,265950.0
7,98118,47.5549,-122.292,1900,1330,5520,5196,1280,620,3,1.75,1.0,0,0,3,1982,0,385000.0
8,98006,47.553,-122.174,1610,2270,10229,8800,1610,0,3,1.75,1.0,0,0,5,1961,0,648000.0
6,98023,47.3318,-122.34,1540,910,7350,8000,770,770,4,1.0,1.0,0,0,4,1969,0,160000.0
9,98040,47.5562,-122.22,3040,3180,9601,12390,1970,1070,5,3.0,1.0,0,0,5,1968,0,830000.0
7,98117,47.6789,-122.397,2330,1570,5000,5000,2330,0,6,1.0,1.5,0,0,4,1920,0,950000.0
10,98023,47.3043,-122.343,2790,2890,16173,11632,2790,0,3,2.5,2.0,0,0,3,1988,0,445000.0
6,98056,47.4942,-122.166,1480,1090,7276,6710,940,540,2,1.5,1.0,0,0,4,1978,0,269500.0
8,98117,47.6944,-122.377,1730,1830,1902,1804,1730,0,3,3.0,3.0,0,0,3,2014,0,566950.0
7,98003,47.3424,-122.308,1540,1540,7200,8416,1260,280,4,1.75,1.0,0,0,3,1966,0,221000.0
8,98003,47.2681,-122.31,2050,2180,13303,11590,2050,0,3,2.0,1.0,0,0,3,1993,0,314500.0
7,98023,47.2866,-122.368,1480,1470,7000,7022,1000,480,3,1.5,1.0,0,0,3,1980,0,160000.0
9,98053,47.6328,-121.964,3760,2870,57063,28945,2950,810,4,3.5,2.0,0,0,3,1998,0,740000.0
7,98103,47.6656,-122.335,1610,1420,3210,3210,910,700,3,1.75,1.0,0,0,5,1928,0,626500.0
6,98178,47.505,-122.259,1180,1490,5350,5350,1180,0,3,1.0,1.5,0,0,4,1959,0,260000.0
7,98136,47.5514,-122.385,1380,2270,6250,6250,1380,0,3,1.0,1.0,0,0,4,1918,0,553000.0
9,98027,47.4992,-122.06,4460,2670,269345,115434,3330,1130,5,4.0,2.0,0,4,3,1996,0,833450.0
7,98030,47.367,-122.181,1830,1830,6136,7664,1830,0,4,2.25,2.0,0,0,3,1990,0,249000.0
7,98003,47.3089,-122.33,1390,1390,1302,1302,1390,0,2,2.0,2.0,0,0,3,1986,0,186950.0
7,98166,47.4594,-122.359,1420,1220,21158,8625,1420,0,2,1.0,1.0,0,0,3,1953,0,250000.0
8,98053,47.7106,-122.03,1350,1660,4225,4225,1350,0,2,2.0,1.0,0,0,3,2003,0,428000.0
8,98092,47.2618,-122.209,2040,1960,7580,7820,2040,0,3,2.5,2.0,0,2,3,1998,0,319900.0
7,98038,47.3609,-122.05,1530,1610,7930,7930,1530,0,3,1.75,1.0,0,0,5,1986,0,269000.0
7,98031,47.4104,-122.172,1820,1810,8118,8050,1080,740,4,1.75,1.0,0,0,4,1980,0,264000.0
6,98168,47.4816,-122.322,780,1670,9750,9750,780,0,2,1.0,1.0,0,0,3,1937,0,146000.0
6,98108,47.5446,-122.296,1850,1520,5775,3578,1740,110,3,1.0,2.0,0,0,3,1928,0,330000.0
8,98117,47.6783,-122.366,1530,1390,1786,2900,1200,330,3,3.25,2.0,0,0,3,2007,0,560000.0
9,98004,47.595,-122.203,2780,2350,11000,11700,1560,1220,4,1.75,1.0,0,0,3,1964,0,870000.0
7,98027,47.522,-122.05,2070,2150,9827,9827,1420,650,3,1.75,1.0,0,0,4,1967,0,503000.0
10,98023,47.2911,-122.342,3610,3568,18948,18948,3610,0,4,3.0,2.0,0,0,3,1993,0,510000.0
7,98074,47.6258,-122.058,1430,1480,9240,8125,1430,0,3,2.5,2.0,0,0,3,1984,0,429000.0
8,98198,47.3804,-122.32,1360,1160,5433,5264,1360,0,2,2.0,1.0,0,0,3,1974,2003,255000.0
8,98107,47.6728,-122.362,3400,1800,5000,5000,2860,540,6,2.75,2.0,0,2,3,1977,0,715000.0
7,98056,47.4832,-122.181,1590,2160,4108,3912,1590,0,3,2.5,2.0,0,0,3,2003,0,324500.0
10,98040,47.5549,-122.211,2410,2980,19447,19447,2290,120,5,2.75,2.0,0,2,3,1968,0,1321620.0
8,98074,47.6358,-122.026,1820,1860,11012,7767,1820,0,3,2.5,2.0,0,0,3,1988,0,505000.0
8,98058,47.4252,-122.163,2080,2090,7000,7082,1400,680,4,2.5,1.0,0,0,4,1989,0,330000.0
8,98008,47.6344,-122.116,1670,2200,7210,7210,1670,0,3,1.75,1.0,0,0,5,1967,0,678000.0
9,98014,47.6214,-121.946,2940,2940,156988,71002,1870,1070,4,2.5,2.0,0,2,3,1996,0,503000.0
9,98005,47.5921,-122.155,2020,2210,15810,10160,1620,400,4,2.75,1.0,0,0,4,1967,0,650000.0
9,98006,47.5481,-122.103,3500,3640,43560,40545,2850,650,4,3.5,2.0,0,0,3,2014,0,998000.0
7,98199,47.6416,-122.397,1670,1460,5375,6125,1270,400,3,1.75,1.0,0,0,3,1952,0,699000.0
6,98055,47.4498,-122.194,1340,1290,5670,4892,1340,0,3,2.0,2.0,0,0,3,1994,0,252000.0
7,98115,47.6754,-122.307,2570,2030,4240,4240,1970,600,6,2.0,1.5,0,0,4,1911,0,705000.0
7,98023,47.2843,-122.352,1850,1710,7151,6827,1850,0,3,2.25,2.0,0,0,3,1989,0,255000.0
9,98112,47.6228,-122.307,1100,1110,638,1933,1100,0,1,1.25,3.0,0,0,3,2014,0,516500.0
7,98034,47.7161,-122.17,2240,1740,7245,7350,1140,1100,4,2.5,1.0,0,0,4,1972,0,475000.0
5,98045,47.5105,-121.77,1120,2150,45302,101930,1120,0,2,1.0,1.0,0,2,4,1932,0,240000.0
7,98144,47.5834,-122.293,1900,2130,4450,5000,1500,400,2,1.5,1.0,0,0,5,1916,0,650000.0
10,98029,47.5598,-122.018,2390,2630,9638,9258,2390,0,4,2.5,2.0,0,0,3,1988,0,645500.0
6,98178,47.5019,-122.269,760,1220,3800,7410,760,0,2,1.0,1.0,0,0,3,1950,0,135900.0
9,98014,47.7035,-121.894,2630,2630,185130,210394,2630,0,3,2.5,2.0,0,0,3,1991,0,475000.0
7,98072,47.7611,-122.161,1580,1510,5725,5725,1580,0,3,2.5,2.0,0,0,3,2004,0,375000.0
9,98027,47.4824,-122.0,2460,2870,108900,102366,1860,600,3,2.5,1.0,0,0,4,1977,0,600000.0
8,98056,47.5398,-122.173,1860,2020,7500,8137,1220,640,4,2.75,1.0,0,0,5,1967,0,529950.0
6,98198,47.4187,-122.329,1220,1580,6719,7200,1220,0,3,1.0,1.0,0,0,3,1953,0,196000.0
9,98109,47.6343,-122.352,2740,1680,4000,4000,1930,810,4,1.5,2.0,0,0,5,1905,0,1105000.0
7,98034,47.7285,-122.198,1000,1270,8018,8000,1000,0,3,1.0,1.0,0,0,3,1969,0,275000.0
7,98038,47.3814,-122.024,2170,1670,9743,7734,2170,0,4,2.75,2.0,0,0,3,1995,0,366000.0
7,98178,47.4984,-122.224,1210,1210,6000,6000,1210,0,3,1.0,1.0,0,0,3,1930,0,235000.0
8,98023,47.3125,-122.387,2000,2190,9000,8374,2000,0,4,2.25,1.0,0,0,4,1978,0,318989.0
9,98042,47.3323,-122.079,2480,2510,53250,36549,2480,0,3,2.5,2.0,0,0,3,1990,0,390000.0
10,98075,47.5879,-121.973,2940,3110,12487,10837,2940,0,3,2.75,2.0,0,0,3,1997,0,795000.0
8,98155,47.7458,-122.287,2840,2650,16851,11063,1600,1240,3,1.75,1.0,0,3,3,1950,0,440000.0
7,98028,47.7484,-122.237,2070,1690,14000,14444,1720,350,4,2.25,1.0,0,0,3,1958,0,470500.0
8,98008,47.6263,-122.124,1660,1790,7350,7455,1660,0,4,2.25,1.0,0,0,3,1965,2014,610000.0
7,98011,47.7642,-122.195,2710,2850,22120,12224,1410,1300,5,2.25,1.0,0,0,3,1955,0,495200.0
7,98103,47.6926,-122.347,1000,1090,5125,5100,1000,0,2,1.5,1.0,0,0,3,1942,1968,488000.0
7,98103,47.6885,-122.337,950,1320,3960,4050,950,0,2,1.0,1.0,0,0,3,1941,0,482000.0
8,98028,47.7486,-122.23,2420,2570,13959,13300,1740,680,3,3.0,1.0,0,0,4,1988,0,330000.0
8,98038,47.3738,-122.057,1030,1450,4188,3376,1030,0,2,1.0,1.0,0,0,3,1981,0,189950.0
8,98029,47.5476,-122.005,1260,1410,1111,1630,1260,0,3,1.75,2.0,0,0,3,2003,0,350000.0
7,98042,47.3794,-122.113,1940,1860,9874,8875,1940,0,3,2.5,2.0,0,0,3,1990,0,285000.0
8,98103,47.6607,-122.354,2160,1800,2578,2142,2160,0,2,2.25,3.0,0,0,3,2005,0,798750.0
8,98056,47.5226,-122.183,2620,1940,8861,10800,1350,1270,5,2.75,1.0,0,0,5,1979,0,519000.0
7,98001,47.3353,-122.27,1290,1410,8250,7823,1290,0,3,1.75,1.0,0,0,3,1983,0,220000.0
6,98105,47.6677,-122.321,1220,1790,4200,4200,1090,130,5,2.0,1.0,0,0,4,1921,0,469950.0
5,98045,47.4742,-121.769,1520,1740,80150,84506,1520,0,4,1.0,1.0,0,0,2,1948,0,365000.0
7,98019,47.7364,-121.981,1050,1600,6317,9616,1050,0,2,1.0,1.5,0,0,4,1913,0,349950.0
8,98027,47.5405,-122.026,1620,1620,1075,1237,1540,80,3,2.25,3.0,0,0,3,2009,0,420000.0
8,98004,47.5887,-122.201,2290,2300,11137,10463,2290,0,4,2.0,1.0,0,0,4,1955,0,1058000.0
6,98014,47.6981,-121.875,1040,1880,20524,38996,1040,0,2,1.0,1.0,0,3,3,1949,1989,154000.0
8,98019,47.7439,-121.977,3180,3020,13348,10029,3020,160,4,2.75,2.0,0,0,3,2004,0,510000.0
7,98117,47.6826,-122.378,1400,1400,4690,4690,1400,0,4,2.0,1.5,0,0,4,1945,0,658600.0
8,98125,47.7046,-122.316,2240,1870,6337,6380,1280,960,5,1.5,1.0,0,0,3,1956,0,534950.0
8,98006,47.5569,-122.151,2500,2470,8500,9100,2500,0,4,2.25,2.0,0,0,4,1979,0,760000.0
8,98028,47.7633,-122.262,2360,1600,5737,9163,2360,0,3,2.0,2.0,0,0,3,2003,0,390000.0
9,98116,47.5632,-122.399,3720,2550,5750,5750,2960,760,4,4.25,2.0,0,2,3,2006,0,1050000.0
10,98092,47.3329,-122.2,4386,3060,12275,10925,2356,2030,4,3.25,1.0,0,0,3,2006,0,545000.0
8,98075,47.569,-122.058,2420,3740,43177,8717,1690,730,3,2.5,2.0,0,4,4,1989,0,739888.0
7,98116,47.5741,-122.414,1660,1560,3729,3729,970,690,3,2.0,1.0,0,0,5,1922,0,638000.0
7,98072,47.7362,-122.172,1790,1910,15142,7500,1360,430,3,1.75,1.0,0,0,3,1976,0,415000.0
8,98053,47.7095,-122.019,2380,1610,9374,5000,2380,0,2,2.5,1.0,0,2,3,2011,0,818000.0
7,98006,47.569,-122.175,1490,1630,12000,12000,1490,0,3,1.75,1.0,0,0,4,1956,0,515000.0
7,98115,47.6942,-122.315,860,1250,6380,6380,860,0,3,1.0,1.5,0,0,4,1927,0,397000.0
8,98059,47.4904,-122.158,1960,1690,3953,3593,1960,0,3,2.5,2.0,0,0,3,1999,0,395000.0
7,98008,47.6111,-122.126,2170,1670,8610,8610,1230,940,5,1.5,1.0,0,0,4,1959,0,497500.0
6,98001,47.2616,-122.251,900,1767,13531,8308,900,0,2,1.0,1.0,0,0,3,1979,0,174000.0
7,98146,47.4877,-122.335,2060,1010,8632,11680,1030,1030,5,2.25,1.0,0,0,3,1962,0,255000.0
7,98125,47.7071,-122.276,2910,2400,3094,7530,2010,900,3,2.75,2.0,0,2,5,1939,0,780000.0
7,98133,47.7465,-122.339,1060,1900,9241,6484,1060,0,3,1.0,1.0,0,0,4,1956,0,301000.0
7,98155,47.7746,-122.323,1780,1780,12161,8170,1160,620,4,2.0,1.0,0,0,5,1950,0,415000.0
7,98059,47.4695,-122.116,1470,2300,17577,13832,1470,0,3,1.5,1.0,0,0,5,1967,0,352500.0
9,98045,47.4525,-121.748,2380,2400,214315,68824,2380,0,3,2.5,1.5,0,0,3,2000,0,446250.0
10,98038,47.3558,-122.004,3190,3250,7399,7323,3190,0,4,2.5,2.0,0,0,3,2006,0,609900.0
6,98103,47.6823,-122.349,1260,1380,3328,3536,700,560,3,1.75,1.0,0,0,5,1905,0,570000.0
7,98040,47.5697,-122.219,2070,1850,10125,10125,1390,680,4,2.75,1.0,0,0,3,1962,0,741000.0
8,98075,47.5842,-122.045,1820,2710,20011,33915,1820,0,4,2.5,2.0,0,0,3,1987,0,595000.0
7,98105,47.6714,-122.28,1560,1850,7104,7105,1140,420,4,2.0,1.5,0,0,3,1945,0,537000.0
8,98103,47.6838,-122.353,1360,1500,3090,3090,1360,0,3,2.0,2.0,0,0,3,1990,0,532170.0
7,98117,47.6902,-122.388,1400,1050,4000,4330,1400,0,3,1.75,1.5,0,0,4,1925,0,545000.0
7,98038,47.3889,-122.048,1280,1290,6994,7514,1280,0,3,2.0,1.0,0,0,3,1991,0,215000.0
8,98117,47.6949,-122.396,2140,2060,6720,6720,1440,700,3,2.25,1.0,0,0,3,1961,0,524000.0
7,98117,47.6805,-122.38,1250,1370,3825,4998,850,400,2,1.0,1.0,0,0,3,1929,0,459500.0
8,98019,47.7442,-121.984,1860,2110,3730,4509,1860,0,3,2.5,2.0,0,0,3,2012,0,309620.0
7,98117,47.6862,-122.378,1130,1470,3800,3800,1130,0,2,1.0,1.0,0,0,4,1916,0,485000.0
7,98107,47.6711,-122.379,1340,1470,3900,1611,1340,0,3,1.75,2.0,0,0,5,1900,0,635000.0
7,98042,47.4126,-122.165,2590,2474,10890,10454,1340,1250,6,2.5,1.0,0,0,4,1970,0,250000.0
10,98006,47.538,-122.114,5790,5790,12739,13928,4430,1360,5,3.25,2.0,0,3,3,2014,0,1750000.0
8,98027,47.5677,-122.086,2300,2240,9914,9032,2300,0,3,2.25,2.0,0,0,4,1980,0,680000.0
8,98074,47.6279,-122.037,2120,2120,18255,12997,1590,530,3,2.25,1.0,0,0,3,1984,0,550000.0
8,98033,47.6829,-122.202,1470,1880,6000,7799,1090,380,3,2.0,1.0,0,0,3,1950,1996,630000.0
7,98146,47.4964,-122.353,1690,1900,7460,7302,870,820,3,2.5,1.0,0,0,3,1997,0,285000.0
7,98028,47.7754,-122.233,1830,1860,27468,10180,1830,0,3,1.75,1.0,0,0,3,1954,0,398000.0
9,98199,47.6442,-122.406,2780,2780,6000,6000,1670,1110,3,2.25,1.0,0,3,4,1948,0,834500.0
7,98178,47.4982,-122.221,750,1140,6553,7500,750,0,2,2.0,1.5,0,2,3,1945,0,258000.0
11,98014,47.6953,-121.914,3910,1860,19023,15001,3910,0,3,3.0,2.0,0,0,3,1985,0,805000.0
7,98059,47.4861,-122.161,2190,2190,3850,3980,2190,0,4,2.25,2.0,0,0,3,2006,0,391000.0
7,98001,47.2671,-122.236,1740,1300,10050,10125,1740,0,3,2.5,2.0,0,0,3,1989,0,225000.0
7,98065,47.5355,-121.88,2480,2510,5647,5018,2480,0,3,2.5,2.0,0,0,3,2002,0,450000.0
10,98112,47.6312,-122.291,6390,4010,13180,8137,4560,1830,5,4.75,2.0,0,0,3,1940,0,2466350.0
7,98042,47.3549,-122.111,2450,1440,42180,42180,2450,0,3,2.25,1.0,0,0,4,1978,2000,450000.0
9,98052,47.7103,-122.108,2840,2990,4864,5314,2840,0,4,2.75,3.0,0,0,3,2014,0,779950.0
8,98004,47.624,-122.2,1180,1660,8545,9000,1180,0,3,1.5,1.0,0,0,3,1952,0,816000.0
7,98052,47.6599,-122.135,1330,1510,14560,9890,1330,0,3,1.75,1.0,0,0,3,1983,0,475000.0
7,98052,47.6755,-122.16,1090,1720,9900,10419,1090,0,3,1.0,1.0,0,0,4,1955,0,300000.0
9,98028,47.7473,-122.257,2350,2880,18600,14400,2350,0,4,2.25,2.0,0,0,4,1977,0,747500.0
9,98074,47.6316,-122.05,3180,2910,13653,12350,3180,0,4,2.25,2.0,0,0,3,1978,0,660000.0
8,98107,47.6743,-122.374,1430,1160,1348,1265,1160,270,3,3.25,2.0,0,0,3,2008,0,478000.0
8,98108,47.5401,-122.3,1880,2030,5290,5092,1250,630,3,2.5,1.0,0,0,3,1974,0,355000.0
6,98133,47.7027,-122.355,830,1300,3386,3844,830,0,3,1.0,1.0,0,0,3,1942,1989,295000.0
9,98034,47.711,-122.229,3470,3430,4171,4268,3470,0,3,3.5,3.0,0,0,3,2008,0,834800.0
9,98006,47.5538,-122.189,3090,2890,6200,10108,3090,0,4,2.75,2.0,0,0,3,2014,0,908950.0
10,98034,47.7059,-122.2,4140,2640,7089,8896,3160,980,4,3.5,2.0,0,0,3,2003,0,850000.0
8,98103,47.6824,-122.347,1590,1620,1102,3166,1590,0,3,3.5,3.0,0,0,3,2010,0,518500.0
7,98034,47.7196,-122.197,1890,1670,10880,9750,1890,0,5,1.5,1.0,0,0,3,1962,0,420000.0
12,98004,47.6323,-122.192,4500,2540,44384,26287,3340,1160,4,3.5,1.0,0,0,3,1990,0,1980000.0
8,98109,47.6333,-122.347,2680,2280,4775,5947,1880,800,3,1.5,2.0,0,2,5,1913,0,1355000.0
9,98024,47.5666,-121.907,2890,3090,15067,15398,2890,0,4,2.5,2.0,0,0,3,2003,0,515000.0
9,98030,47.3866,-122.169,2540,2410,12843,9383,2540,0,4,2.5,2.0,0,0,3,1992,0,350900.0
7,98028,47.7765,-122.261,2030,1500,11375,9160,1330,700,4,2.5,1.0,0,0,3,1969,0,385000.0
9,98042,47.3219,-122.085,3680,2340,26266,19939,3680,0,4,2.25,2.0,0,0,4,1981,0,425000.0
8,98059,47.5062,-122.149,1780,2470,8621,8542,1780,0,3,2.0,1.0,0,0,3,1992,0,406500.0
7,98029,47.5529,-121.996,1850,1770,1836,2236,1600,250,4,2.5,2.0,0,0,3,2005,0,476100.0
10,98199,47.6474,-122.411,4270,3100,5800,5800,3170,1100,4,3.5,2.0,0,3,5,1937,0,1356920.0
7,98001,47.3059,-122.28,2789,2547,3960,3960,2789,0,4,2.5,2.0,0,0,3,2007,0,272000.0
7,98029,47.5531,-121.996,1600,1830,2375,2375,1600,0,3,2.5,2.0,0,0,3,2005,0,435000.0
7,98042,47.371,-122.127,2400,2200,4548,4465,2400,0,5,2.5,2.0,0,0,3,2003,0,335000.0
9,98119,47.6264,-122.363,2660,1640,1967,1369,1870,790,3,2.5,3.0,0,3,3,2007,0,1230000.0
7,98024,47.5629,-121.918,2410,2460,102366,310582,1940,470,2,2.5,1.0,0,0,4,1912,1989,600000.0
9,98045,47.4759,-121.735,2640,2680,5978,6060,2640,0,3,3.0,2.0,0,0,3,2012,0,535000.0
10,98033,47.6967,-122.216,4730,3250,47870,49346,2940,1790,4,3.5,1.0,1,4,3,1954,0,3395000.0
6,98045,47.4452,-121.77,1140,1250,10300,9975,1140,0,3,1.5,1.5,0,0,4,1967,0,234000.0
8,98146,47.4919,-122.336,2530,1470,3000,6000,1850,680,4,3.5,2.0,0,0,3,2014,0,382000.0
8,98029,47.5641,-122.012,2110,2050,6360,7000,2110,0,4,2.5,2.0,0,0,3,1988,0,610000.0
6,98059,47.476,-122.151,880,1440,9035,10350,880,0,3,1.0,1.0,0,0,4,1967,0,230000.0
6,98118,47.5484,-122.287,2140,1720,4217,5413,1320,820,4,1.0,1.5,0,0,3,1925,0,236500.0
9,98112,47.6308,-122.287,3600,3650,16101,9506,3600,0,4,3.75,1.0,0,0,3,1951,0,1925000.0
7,98133,47.7039,-122.34,1020,970,4980,4980,850,170,3,1.0,1.0,0,0,4,1941,0,350000.0
9,98125,47.7108,-122.277,3540,2280,9970,7195,3540,0,5,2.0,2.0,0,3,3,1970,0,775000.0
8,98155,47.7379,-122.289,2340,2640,12282,8887,1470,870,3,2.75,1.0,0,2,3,1978,0,300000.0
7,98008,47.6007,-122.117,2400,1950,13450,10361,1200,1200,5,2.25,1.0,0,0,5,1957,0,650000.0
8,98075,47.5771,-122.05,2610,2550,24931,18306,2610,0,4,2.25,2.0,0,0,3,1983,0,659000.0
8,98029,47.5719,-122.021,2280,2240,7219,7471,2280,0,4,2.5,2.0,0,0,4,1987,0,626100.0
7,98040,47.5743,-122.238,2350,2350,10664,10140,1510,840,4,2.25,1.0,0,1,2,1952,0,800000.0
7,98032,47.3717,-122.297,1610,1070,8500,8750,1610,0,3,1.0,1.5,0,0,3,1959,0,180000.0
6,98126,47.5642,-122.379,880,1190,5750,5750,880,0,2,1.0,1.0,0,0,3,1939,0,280000.0
8,98006,47.5478,-122.153,2350,2460,8001,8001,2350,0,4,2.5,2.0,0,0,4,1987,0,770000.0
8,98136,47.5356,-122.384,2270,1760,4088,5425,1880,390,3,3.5,2.0,0,0,3,1996,0,560000.0
7,98056,47.5349,-122.174,1610,1940,10292,8700,1190,420,3,2.5,1.0,0,0,4,1969,0,390000.0
5,98117,47.6916,-122.362,910,1020,4600,4600,910,0,2,1.0,1.0,0,0,3,1917,0,265000.0
8,98001,47.3535,-122.273,2190,1920,14937,11360,2190,0,4,2.75,2.0,0,0,3,1993,0,367300.0
6,98038,47.3487,-122.021,1180,1310,2521,3003,1180,0,2,2.0,2.0,0,0,3,2005,0,215000.0
8,98177,47.7776,-122.375,1580,2100,9049,8446,1580,0,3,1.75,1.0,0,0,3,1966,0,389950.0
8,98065,47.5173,-121.878,1650,1760,2710,2992,1650,0,2,2.5,2.0,0,2,3,2008,0,382000.0
7,98122,47.6034,-122.289,2280,2240,6010,6200,1140,1140,4,2.0,1.0,0,0,3,1900,0,628000.0
7,98031,47.3926,-122.208,1500,1790,15000,13905,1500,0,3,1.5,1.0,0,0,3,1952,0,215000.0
7,98055,47.4288,-122.198,1760,1180,8906,10407,1230,530,4,1.0,1.0,0,0,3,1966,0,185000.0
7,98001,47.3401,-122.282,1740,1720,7895,6813,1740,0,4,2.5,2.0,0,0,3,1999,0,302000.0
9,98032,47.3557,-122.29,5461,1940,22880,10995,3265,2196,4,2.0,1.0,0,0,4,1964,0,545000.0
7,98058,47.4655,-122.174,1400,1820,7384,7992,1150,250,3,2.0,1.0,0,0,3,1979,0,295000.0
8,98126,47.5523,-122.379,2710,1960,9216,6350,1440,1270,4,1.75,1.0,0,0,3,1961,0,624000.0
7,98038,47.3541,-122.015,1830,1830,9601,5892,1830,0,4,2.5,2.0,0,0,3,2003,0,321000.0
7,98042,47.3686,-122.09,1490,1540,7770,7366,1490,0,3,2.0,1.0,0,0,4,1990,0,259900.0
10,98006,47.5559,-122.149,3410,2490,23000,15512,3410,0,4,2.75,2.0,0,0,4,1982,0,870000.0
8,98107,47.6737,-122.358,2080,1730,4000,5000,2080,0,4,2.75,1.5,0,0,3,1912,2000,940000.0
11,98003,47.3466,-122.323,5774,3260,31675,13200,4490,1284,5,5.0,1.0,0,2,3,1984,0,740000.0
7,98133,47.7352,-122.337,1300,1500,9000,9600,1300,0,3,1.0,1.0,0,0,3,1956,0,305240.0
7,98107,47.6753,-122.363,1380,1630,2500,3800,750,630,3,2.0,1.0,0,0,3,1986,0,435000.0
6,98055,47.4657,-122.198,1350,1860,92721,8096,1200,150,3,1.0,1.0,0,0,2,1946,0,450000.0
7,98168,47.473,-122.3,2740,1470,7980,8611,2740,0,3,2.5,2.0,0,0,4,1964,0,259000.0
7,98008,47.5838,-122.123,1880,1750,7953,8591,1880,0,4,1.75,1.0,0,0,4,1965,0,538000.0
7,98028,47.7373,-122.241,1500,1740,11600,11600,1000,500,4,1.75,1.0,0,0,4,1955,0,379900.0
7,98004,47.623,-122.205,1560,1930,8232,8286,1560,0,3,1.0,1.0,0,0,3,1952,0,915000.0
8,98178,47.5022,-122.223,2640,2400,13290,11942,1400,1240,5,1.75,1.0,1,4,4,1954,0,750000.0
9,98056,47.528,-122.171,2370,2500,7916,8221,2370,0,3,2.5,2.0,0,0,3,1990,0,655000.0
6,98118,47.5166,-122.269,1240,1540,4842,5110,1240,0,3,1.0,1.0,0,0,4,1916,0,210000.0
8,98042,47.3329,-122.091,1180,1480,55321,56192,1180,0,2,1.75,1.0,0,0,3,1941,2004,311000.0
8,98004,47.6281,-122.216,2880,3710,13500,20486,1520,1360,3,2.5,1.0,0,4,5,1950,0,1989000.0
8,98065,47.5354,-121.869,2910,2420,7287,6180,2910,0,4,2.5,2.0,0,0,3,1998,0,595000.0
8,98117,47.6836,-122.387,1330,1330,816,1113,1330,0,3,2.5,3.0,0,0,3,2004,0,375000.0
7,98030,47.3693,-122.169,1910,1750,7210,7446,1430,480,4,2.75,1.0,0,0,4,1980,0,200000.0
6,98144,47.5728,-122.306,1010,1580,3916,3888,810,200,2,1.0,1.0,0,2,4,1918,0,400000.0
7,98148,47.4275,-122.331,1460,1420,9908,9582,1460,0,3,1.5,1.0,0,0,3,1952,0,310000.0
7,98117,47.6813,-122.367,2820,1570,2850,4500,1860,960,4,3.0,1.5,0,0,5,1928,0,697000.0
7,98032,47.3609,-122.274,1660,2150,7210,7350,1660,0,3,1.75,1.0,0,0,4,1977,0,263000.0
8,98056,47.5237,-122.199,2430,2150,6168,8400,2430,0,5,2.5,2.0,0,0,3,2007,0,502500.0
9,98058,47.4398,-122.151,2250,2480,6840,7386,2250,0,4,2.5,2.0,0,0,3,1987,0,395000.0
7,98072,47.743,-122.097,1750,1550,12528,14120,1750,0,4,1.0,1.0,0,0,4,1967,0,432000.0
8,98038,47.3557,-122.059,1860,2000,5025,5550,1860,0,3,2.5,2.0,0,0,3,2010,0,294900.0
8,98032,47.3743,-122.285,2310,2080,7680,7680,1410,900,3,1.75,1.0,0,0,4,1978,0,336950.0
7,98052,47.6708,-122.14,3290,1970,14134,11470,1870,1420,5,3.0,1.0,0,0,3,2004,0,695000.0
9,98126,47.5791,-122.378,2780,2630,5467,5000,2780,0,3,2.5,2.0,0,2,3,2000,0,775000.0
7,98027,47.5347,-122.071,1090,1410,923,1326,1090,0,2,2.5,2.0,0,0,3,2004,0,310000.0
9,98023,47.317,-122.378,2180,2310,8000,8000,1630,550,4,2.25,1.0,0,0,4,1975,0,340000.0
8,98042,47.3568,-122.163,1834,1979,7460,9008,1834,0,4,2.25,2.0,0,0,3,2012,0,280000.0
8,98034,47.7028,-122.231,2680,2480,9750,8750,1610,1070,3,2.5,1.0,0,0,4,1979,0,653000.0
6,98105,47.6691,-122.299,2600,1700,3750,3750,1400,1200,5,2.0,1.5,0,0,4,1914,0,580000.0
7,98053,47.6503,-121.968,2120,2000,46173,46173,2120,0,4,1.5,2.0,0,0,3,1974,0,316000.0
6,98056,47.5454,-122.192,1110,2830,9920,10091,700,410,2,1.0,1.0,0,0,5,1942,0,343000.0
10,98075,47.5834,-121.972,3490,3450,7024,6866,3490,0,4,3.25,2.0,0,0,3,2006,0,745000.0
7,98146,47.4869,-122.344,1900,1560,7250,9420,1250,650,3,2.25,1.0,0,0,3,1967,0,245000.0
8,98027,47.5401,-122.07,2520,2610,3980,3980,2520,0,4,2.5,2.0,0,0,3,2005,0,598500.0
8,98052,47.6369,-122.098,2340,2140,9225,9348,2340,0,5,2.25,2.0,0,0,3,1973,0,572000.0
